onset	duration	imageid
8	4	333302
12	4	423693
16	4	140454
20	4	193547
24	4	140640
28	4	361356
32	4	468124
36	4	439940
40	4	221542
44	4	279129
48	4	297069
52	4	287312
56	4	171649
60	4	344292
64	4	242982
68	4	131300
72	4	503104
76	4	545016
80	4	140490
84	4	258249
88	4	130998
92	4	177924
100	4	499911
108	4	298904
112	4	309474
116	4	185409
120	4	311011
124	4	490097
128	4	474356
132	4	205834
136	4	193444
140	4	265161
144	4	471500
148	4	263735
152	4	170857
156	4	554752
160	4	119815
164	4	355321
172	4	398665
176	4	408445
180	4	531322
184	4	567421
188	4	298290
192	4	197225
196	4	385586
200	4	20247
204	4	239060
208	4	465813
212	4	205875
216	4	493983
220	4	445325
224	4	261858
228	4	262197
232	4	344592
236	4	498156
240	4	309695
244	4	275180
248	4	372349
252	4	5600
256	4	22014
260	4	180373
264	4	336577
268	4	117336
272	4	406681
276	4	200089
280	4	564682
284	4	94326
288	4	556746
292	4	309454
296	4	191327
300	4	341017
304	4	186422
312	4	184402
316	4	276874
320	4	230246
324	4	491554
328	4	353494
332	4	399581
336	4	288556
340	4	334431
344	4	560158
348	4	575254
352	4	7795
356	4	140456
364	4	157693
